rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1408109410089902985,,1314,,0,0,'',28,152,1,1,30,False,"[4475086254320487249, 4620818575941660996, 4482063144105327846, 1047114962671263620, 8443840192705093, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410094936956,,1315,,0,0,'',20,153,1,1,74,False,"[4510805385247562137, 13775970829778634670L, 4482100292400775311, 1047114962671263620, 8443840192705093, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410111874668,,1316,,0,0,'',26,154,1,1,27,False,"[98403315, 44750526982848491, 18402833028149412037L, 1047114963794854358, 8443840192705093, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410120831059,,1317,,0,0,'',14,156,1,1,29,False,"[4934619034546178957, 9925109085655507927L, 18402554641241276359L, 1047114963794854358, 8443840192705093, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410178003168,,1318,,0,0,'',12,160,1,1,2,False,"[1408109411030000, 4575833559880797088, 4420527984838967296, 13697994800812134732L, 8443840192705096, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410184830257,,1319,,0,0,'',31,161,1,1,1,False,"[453200654236719, 2967028184773688367, 1256, 5719290051783819264, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410188809428,,1320,,0,0,'',2,163,1,1,42,False,"[453203815301120, 2967028184773688367, 1256, 5719290051783819264, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410208779812,,1321,,0,0,'',30,164,1,1,24,False,"[101270000, 446730694450819169, 18446463462021296396L, 11706833466613825553L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410214808781,,1322,,0,0,'',26,165,1,1,62,False,"[4706531825267937116, 0, 614180323328, 11706833468871999488L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410440840019,,1323,,0,0,'',9,167,1,1,0,False,"[347061953409056768, 10745091, 614180323328, 11706833468871999488L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410568058790,,1324,,0,0,'',28,168,1,1,33,False,"[2378235121074539814, 122707319659170, 18439988691448374156L, 11706826818171502524L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410573054898,,1325,,0,0,'',21,169,1,1,36,False,"[457403923949717252, 99026622, 18403471694086799360L, 11706826818171502524L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410577975639,,1326,,0,0,'',22,170,1,1,35,False,"[500188176145550680, 562956395970692568, 13657728820053017569L, 11706826818171502524L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410599103608,,1327,,0,0,'',28,171,1,1,30,False,"[4479984836320267608, 4620832173803640321, 13769233651704304557L, 11706897298688234152L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410604145301,,1328,,0,0,'',20,172,1,1,74,False,"[4500717323110695567, 13796867529300309442L, 13769378766855405711L, 11706897298688234152L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410610062682,,1329,,0,0,'',26,173,1,1,27,False,"[98923560, 18339497945763479487L, 18408462652259368505L, 11706897301805531612L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410633026436,,1330,,0,0,'',14,175,1,1,29,False,"[4934620842727411093, 4474909115901611868, 18408184265330589673L, 11706897301805531612L, 8443840192705068, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410724943448,,1331,,0,0,'',12,179,1,1,2,False,"[1408109411550000, 4575898426771869096, 4440924230476890112, 13697994800807213033L, 8443840192705096, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410732030367,,1332,,0,0,'',31,180,1,1,1,False,"[453200654236719, 2962806077302897711, 1259, 13141222237690396672L, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410736016397,,1333,,0,0,'',2,182,1,1,42,False,"[453204832026624, 2962806077302897711, 1259, 13141222237690396672L, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410743064452,,1334,,0,0,'',30,183,1,1,24,False,"[101670000, 446730677270949980, 18446463462021296026L, 3717729202635276312, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109410759118206,,1335,,0,0,'',26,184,1,1,62,False,"[4708288230668023890, 0, 614180323328, 3717729203704102912, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411083394213,,1336,,0,0,'',28,186,1,1,33,False,"[2378235168319180470, 120817534048918, 18434359157554422048L, 3717962346522869666, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411089221935,,1337,,0,0,'',21,187,1,1,36,False,"[458529987065837334, 103417464, 18426653797246828544L, 3717962346522869666, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411113488191,,1338,,0,0,'',22,188,1,1,35,False,"[492588055421620065, 562956395970561507, 2342434756284646368, 3717962346522869666, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411120360160,,1339,,0,0,'',28,189,1,1,30,False,"[4443397259761127265, 4621351813304318243, 4299344040510203871, 3717798332538716660, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411125210665,,1340,,0,0,'',20,190,1,1,74,False,"[4540349000699776860, 13804433578048010322L, 4299363972420337809, 3717798332538716660, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411141288650,,1341,,0,0,'',26,191,1,1,27,False,"[99442990, 35461874220204050, 18395233440001622082L, 3717798333236707794, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411150150787,,1342,,0,0,'',14,193,1,1,29,False,"[4934626593688620956, 11227493811483845591L, 18394954924242501622L, 3717798333236707794, 8443840192705112, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411208354271,,1343,,0,0,'',12,197,1,1,2,False,"[1408109412070000, 4575768637155151792, 4440399162135019520, 13697994800809413107L, 8443840192705096, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411215285179,,1344,,0,0,'',31,198,1,1,1,False,"[453200654236719, 2970124413812472879, 1270, 17320562691890216960L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411219255854,,1345,,0,0,'',2,200,1,1,42,False,"[453202506612736, 2970124413812472879, 1270, 17320562691890216960L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411239420912,,1346,,0,0,'',30,201,1,1,24,False,"[102270000, 446730479702454355, 18446463462021295396L, 11894014326787538995L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411245472597,,1347,,0,0,'',26,202,1,1,62,False,"[4704595280341405532, 0, 614180323328, 11894014328221073408L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411471440847,,1348,,0,0,'',9,204,1,1,0,False,"[347061953409056768, 2717699, 614180323328, 11894014328221073408L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411597418743,,1349,,0,0,'',28,205,1,1,33,False,"[2378235219858788622, 117639258249873, 18436892415164948028L, 11894063705524797321L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411602377001,,1350,,0,0,'',21,206,1,1,36,False,"[471759856432604961, 106104253, 18434781387199348736L, 11894063705524797321L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411607411067,,1351,,0,0,'',22,207,1,1,35,False,"[502721356446667113, 562956395970561515, 5673691105655194593, 11894063705524797321L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411617499923,,1352,,0,0,'',28,208,1,1,30,False,"[4492252452623585641, 4620464202484884370, 4540413794577570331, 11894112687589333568L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411622394207,,1353,,0,0,'',20,209,1,1,74,False,"[4520893451679396004, 13808757033860952227L, 4540260746658578574, 11894112687589333568L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411646384859,,1354,,0,0,'',26,210,1,1,27,False,"[99963038, 107238117837701171, 18405647855225143666L, 11894112688067707356L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411655324387,,1355,,0,0,'',14,212,1,1,29,False,"[4934632576578064805, 11771584941464117575L, 18405369528448319456L, 11894112688067707356L, 8443840192705271, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
1408109411755601239,,1356,,0,0,'',12,216,1,1,2,False,"[1408109412590000, 4575780461200118200, 4433438407422640128, 13697994800813982334L, 8443840192705096, 2089787874877374508, 332073, 6845471433603153920, 10953037168984878236L, 215884684297437184, 17402471910817726791L, 10786147500147875582L, 4411289269667104225, 4621359239294372967, 13699207955108762184L, 1512812807684168436, 4522334602374742400, 4654470215940345692, 18577972291635773, 11745670957207824097L, 13424504623507758200L, 4575657222403235188, 4419276534448128000, 287907829439771238, 17293844875636179330L, 3459328569779224129, 7493995280371832961, 9519201061462606160L, 1397933976781057, 360369333580333056, 10304186471027848956L, 112157987387647, 0]"
